BAHA,0,0,0,0,0,4.4,3.8,40,13.4,22,1.4,13.4,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,13.2,0,6,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0,0,0.4,0,0,0,11.02,0.22,1.22,0,0.6,0,0,13,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,1.62,0.28,0,0.02,0,0,0.02,0,0,25.22,0,0.06,0,0.4,0,0.1,3.6,0,0,0,0,6.02,0.1,0,0,0,0,0,0,0,0,0.8,0,0,0,0,15.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,6.4,0.04,12.2,0,0,0,0,0,0,0,0,1.4,7.02,0,0,0,0.4,0,0,0,1.4,0,3,1.4,0.6,0,0,0,0,0,0,7.6,1,0
SALA,0,0,0,0,0,0.6,0,3.8,0,0.4,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0.02,0,0,0.02,0,0.02,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SADE10,0,0.4,0,0,0,0,0,0,0,0,0,0,0.06,0,0.28,0,0,0,0.2,0,0,0,0,0,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0.06,0,0,0,24.2,10.2,0,0,0,0,0,0,0,1.64,0.42,0.04,0,0.84,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,4.4,0,28.2,7.6,0,0,0,13.6,0,0,0,1.8,23,0.4,0,16.4,9,0,0,0,0,0,0,0,0,0,0.8,0,0,0.4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,1.46,0,0,0,0,0.08,0.06,0.04,0.24,0.06,0.62,0.04,1,0.1,33,0.62,0.06,0.2,0.08,0.06,0.8,0.08,0.06,0.06,0.1,0.02,0.08,0.06,0.08,0.1,3.4,0,1,1.4,21.4,5.6,0,0.4,0,0,1.2,32,0,0,0,0,0,4,23,0.2,0,0,53,9,0,10,0,0,25,0,4.04,38.7,27,0.02,0,0,0,0.1,0,0.26,16,0,0,0,0,0,0,1,0.4,0,0.02,0,0,0,0,12.4,0,0,0,0,0,8.2,0,1.1,5.02,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.04,0
BORO5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.02,0.02,7,0,0,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,36.6,0,0,15.4,68,28,0,0,0,0,0,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,10.2,0,0,0,0.04,0,0,0,0,0.2,0,0,0,0,8.2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.02,0.84,0.42,0,0,0,2.4,0,0,0.24,0,10.2,0.02,0.82,0.02,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.2,0,0,9.8,3.6,59,0,0,0.02,0,0,0,0,0,0,0,0.22,0,66,0,0.1,0,0,0,0,0,0,0,0,41,0,0,0,0,10.4,0,0.4,0,0,6.6,0,0,0.02,0.2,0,0,6.4,0,0,0,1.2,0,0.4,0
SMRO,0,0,0,0,0,0,1.2,4.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02,0,0,0.64,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,24,0,0,0.6,0.2,5.2,0.64,0,0.6,1,0,0,0,0,0,0
SOSE,1,0,0,0,0,0,0,0,0,3.6,0.8,14,0,0,0,0,0,1,0,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,3.22,0.1,0,20,1.84,0,9,0,0,11.6,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.02,0,0,0,0,0,0,0,0,0.4,0
SPPA,0,2,0,0,24,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,21,0,22,4,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.8,0,7.2,0,0,0,0,0,0,0,18,2,4.2,0,13,0,0,0,0,0,0,0,0,0,45.4,95,0,100,38,100,80.2,0,100,0,0,0,100,21,0,0,0,0,0,0,0,0,0,38,0,0,0,52,98.2,88,16,92,0,0,0,7,0,14,19,100,0,0,33.04,0,0,6.2,0.62,29,0.4,1.44,3.04,5.22,1.24,0,48,14,51,0.04,0,48,0,0,77.2,77,0,0,30,0,46,18,0,0,33,0,0,10,0,0,0,25.2,1,20,0,0,0,29.42,0,50.8,20,54,16.4,0.02,0,0,5.08,0,37.8,24.6,0,0,0,34.2,0,0,0,0,8.22,30.02,0,1.82,41,0,2.46,6,45.2,0.84,8.02,0,20.6,0.2,7.8,10.02,0,59.4,48.8,0,0,48,65,0.64,0,0.8,6.2,10.42,1.22,0,0,0,0,8,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.42,0,7.8,0,0,6.22,49,81,0,77.22,0,0,60,0.24,56,0,96,99.6,0,0,0,4,0,0,47,3.5,0,0,2,2.02,0,15,0,0,0,0,0,0,0.02,50.4,30.4,0,0,0,0.6,30,0,0,69,6,0,57,31,0,49.8,68,12,34.8,34,59,11.6,36,0
TORA2,0,0,0,0,0,9,0.8,3.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,2.6,0.02,1.84,1.04,0,0,0,0.02,0,0.02,0,0,11,0,0,0,0,17,0.4,0,0.4,0,0.02,17,14,0,2.4,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,13.75,0,0.24,28,0,0,0,0,0,0,0,1.42,0,1.04,0,0.02,0,23.6,31.2,0,0.04,0,0,0,4.02,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.02,0,0,0,0,0,0,0,0,0,0.4,3.8,0,0,0.4,0,1.04,5,0.2,2.8,0.2,2.02,7,0,3.6,0,0,0,0,40,1,0
PITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.2,0,0,1,0,0,3,0,0,0.4,0,1,0,0,10,2.4,0,6.4,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2.6,0,3,0,0,0,5,55,44,0,0,0,0,0,0,37,5,0
TYAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,19.4,0,0,0,3.2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.02,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,7.02,0,0,0,0,0,36.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0
SCAM6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,5,0,20.02,18.2,0,0,0.02,0,0.02,0,0,0,4.2,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.6,0,0,0,0,0,75.4,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,2.6,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0
JUVI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,0.2,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,25,0,0,0,0,12,0,0,0.2,4,2.2,2.8,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,0.02,0.02,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.02,0.26,0,0.22,0,0,0,0,0,0.02,0,0,0,0,0,0.1,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,2.4,2.6,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,3,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,3.4,0,0,0.02,0.6,0,5.6,0,0,0,0.02,0,0,0,0,22,0,0
SPAL,0,0,0,0,0,0,0,0,0,0,0,0,82,11.8,74,2,29,0,0.22,0,0,7,0.4,1,55.8,71,0,0,0,0,43.4,0,0,35,0,36,0,0.2,0,49,1,0,0,0,0,0,0,0,0,50,0,2.82,0,0,0,0,0,44,0,0,0,85,93,0,3.2,62,40,42,70,74.6,10,0,0,0,0,84,20,89.4,0,2,0,0,0,76,30.4,13,41,86,87,85,83,7,93,89,0,5,0,0,20,0,0,100,0,0,0,0,0,0,0,0,0,5,0,32,100,100,79.6,0,100,100,4,2,0,0,0,82,100,31,1.6,0,0,1,26,0,0,0,4.2,0,0,7.04,0,24,0,0,0,18,0,0,0.2,29.2,0,17,0,0,32,0,0,0,0,0,66.8,0,8,0,0,47.6,0,0,0,0,0,37,0,0,38.2,20,50,0,47,0,0,0,0.8,0.62,0,0.44,82,81,0,0,0,5.22,2.8,88.4,0,0,0.8,0,0.04,11.82,3.02,0,0,0,54.2,82.8,49.62,74,51,58.6,32.02,87.8,25.8,63.8,65.6,0,90.4,28.42,14.04,93.8,88.8,51,34,59.4,66.4,94.2,88.8,62,61.8,58,79,89,1,0,0,17,72,89.8,93,2,46.2,77,61,82,87.4,77,79,69,51,80,93.4,1.8,73.4,83,71,86,29,5,0,0,38.6,0,0,0,0,0,0,0,0,0.54,17.2,0,0,69,0,0,28,42,6,0,0,0,0,0,48.04,0,0,0,0,0,75,0,0,0,0,4,0.04,1.2,0.2,0,0,54,47,18,58,0,0,0.6,0,15,0,0,0.6,0,0,8.6,14,5,0,11,77
IVFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,11.02,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,4,0,0,0,0,0,0.6,0.6,10,0.4,0,0,0,1,0,0,0,1,0.6,2,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,25,4,0,0,0,2.4,0,0,0,9,1.4,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3.2,0,3.22,0,0,0,0,0,0,4.6,15.02,1.02,2.22,0,5.2,0,0.2,0,7,0,0,0,0.4,3.02,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,3.8,0.2,0,0,0,0,0.02,0,0,12.04,0,0,0,1.22,0,0,2.02,0,0,1.82,0,0,0,0,27.62,0.1,0,19.2,2.4,0,0,0,3.2,5.4,0,0,0,0,0,0,0,0.02,0,0,0,0,0.4,0,0,0,0,3,14.2,3,0.2,0,0,0.6,0,0,0,0,0,0,0,0,29.2,0,0,4,1,0,1,0,4,7.4,0,0,7.02,28,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,17.42,0,34,1.6,15,64,33.02,0,18.6,0,17.2,27.6,0,19.4,0,1.4,0,0,3.42,0,5.6,0,0,0,4.4,0,17,0,0,0.02,0,40,0.02,0,32.02,9,4,0
